name,age,country,intMatches,matches,batInns,notOuts,runs,ballsFaced,foursScored,sixesScored,catches&stumpings,bowlInns,ballsBowled,runsConceded,wickets
Neil Rock,21,Ireland,13,34,25,3,294,246,16,14,19,0,0,0,0
Simi Singh,35,Ireland,44,72,59,12,984,775,74,35,23,71,1326,1580,67
Paul Stirling,31,Ireland,99,272,270,13,6887,4850,807,263,78,127,1683,2046,75
Harry Tector,22,Ireland,29,60,55,10,955,763,71,29,29,18,258,323,12
Jack Tector,25,Ireland,0,15,15,0,277,230,34,6,0,0,0,0,0
Tim Tector,18,Ireland,0,9,7,0,77,70,5,3,0,1,12,21,0
Mitchell Thompson,20,Ireland,0,3,2,1,14,17,0,0,0,3,30,48,1
Morgan Topping,22,Ireland,0,1,0,0,0,0,0,0,0,0,0,0,0
Lorcan Tucker,25,Ireland,27,65,56,12,826,647,63,29,53,0,0,0,0
Ben White,23,Ireland,9,17,6,5,24,18,2,1,1,17,360,451,24
Craig Young,31,Ireland,46,75,27,13,120,134,11,2,19,73,1507,1924,94
Okera Bascome,28,Bermuda,17,17,15,1,166,166,12,9,12,0,0,0,0
Onias Bascome,26,Bermuda,17,17,17,2,172,178,16,6,3,7,97,132,8
Jabari Darrell,20,Bermuda,1,1,0,0,0,0,0,0,0,1,18,9,2
Allan Douglas,34,Bermuda,16,24,22,2,386,294,35,25,12,9,158,170,17
Kyle Hodsoll,33,Bermuda,4,4,1,0,0,1,0,0,2,4,54,59,2
Malachi Jones,32,Bermuda,12,20,18,6,140,139,9,5,2,19,288,327,13
Kamau Leverock,27,Bermuda,18,34,31,8,441,355,28,25,9,28,500,719,23
Tre Manders,27,Bermuda,6,12,12,1,329,305,36,8,6,0,0,0,0
Delray Rawlins,24,Bermuda,17,61,55,7,1158,811,90,64,34,28,540,644,23
Dominic Sabir,18,Bermuda,3,3,2,2,14,13,2,0,3,1,18,15,1
Macai Simmons,29,Bermuda,6,6,4,1,29,28,1,1,0,1,13,21,0
Dion Stovell,37,Bermuda,12,29,28,3,347,328,42,3,9,24,481,565,24
Rodney Trott,34,Bermuda,21,32,17,8,112,141,8,1,3,30,609,676,27
Navneet Dhaliwal,33,Canada,20,25,24,7,768,594,55,32,10,7,66,74,4
Hamza Tariq,31,Canada,23,42,36,12,486,346,36,22,29,0,0,0,0
Dillon Heyliger,32,Canada,19,19,10,7,98,63,7,5,2,19,388,431,28
Rishiv Joshi,21,Canada,1,1,0,0,0,0,0,0,0,1,18,4,1
Junaid Siddiqui,36,Canada,19,41,22,9,127,126,5,5,4,41,792,797,28
Kaleem Sana,28,Canada,2,2,0,0,0,0,0,0,0,2,48,48,2
Jatinderpal Matharu,29,Canada,7,7,0,0,0,0,0,0,0,7,102,126,6
Shreyas Movva,28,Canada,1,1,0,0,0,0,0,0,0,0,0,0,0
Hiral Patel,30,Canada,15,44,44,1,791,825,85,8,8,27,382,521,16
Cecil Pervez,37,Canada,5,11,1,1,2,4,0,0,2,11,177,227,10
Ravinderpal Singh,33,Canada,20,20,16,3,453,318,31,23,15,0,0,0,0
Saad Bin Zafar,35,Canada,19,27,13,3,101,103,8,3,5,25,516,526,29
Salman Nazar,30,Canada,4,7,2,1,0,2,0,0,2,7,126,112,10
Matthew Spoors,22,Canada,2,2,2,1,119,79,16,3,0,0,0,0,0
Harsh Thaker,24,Canada,9,9,3,1,45,25,3,3,3,6,120,89,4
Gurdeep Singh,24,Kenya,10,22,19,2,246,265,23,6,4,3,36,57,2
Irfan Karim,29,Kenya,29,64,60,14,1291,1270,109,21,72,0,0,0,0
Peter Langat,28,Kenya,7,7,1,1,2,3,0,0,0,6,68,89,6
Shem Ngoche,32,Kenya,41,84,43,15,331,317,34,5,23,83,1680,1969,90
Alex Obanda,34,Kenya,42,85,80,6,1605,1295,181,60,23,0,0,0,0
Collins Obuya,40,Kenya,41,103,95,17,2069,1829,155,61,50,55,808,982,48
Eugene Ochieng,29,Kenya,8,10,5,2,21,25,1,1,2,8,126,176,4
Nelson Odhiambo,32,Kenya,23,59,31,12,254,304,16,3,11,50,886,1144,45
Nehemiah Odhiambo,38,Kenya,35,82,59,9,569,558,49,21,13,77,1388,1851,73
Elijah Otieno,34,Kenya,25,59,22,11,53,86,1,2,6,59,1066,1355,54
Rushab Patel,28,Kenya,15,21,19,3,252,232,25,5,10,2,18,18,2
Rakep Patel,32,Kenya,36,89,77,16,1723,1186,121,106,43,39,537,628,36
Emmanuel Bundi,28,Kenya,13,22,8,1,20,33,0,0,7,19,336,401,20
Sukhdeep Singh,21,Kenya,5,5,1,0,17,17,2,0,3,1,6,8,0
Vraj Patel,19,Kenya,8,8,1,0,0,1,0,0,1,8,168,119,12
Dominic Wesonga,33,Kenya,3,9,6,2,45,56,2,0,8,6,54,84,2
Zahid Abbas,28,Kenya,4,4,3,0,18,21,1,0,2,3,42,46,2
Stephan Baard,29,Namibia,22,73,71,4,1638,1450,151,46,22,6,60,79,1
Karl Birkenstock,25,Namibia,9,11,6,2,154,97,13,8,2,5,37,59,0
Michau du Preez,26,Namibia,3,12,9,3,250,210,20,9,2,0,0,0,0
Gerhard Erasmus,26,Namibia,30,85,69,11,1223,1025,95,49,43,21,331,359,17
Jan Frylinck,27,Namibia,27,54,32,15,341,305,21,9,20,51,1000,1208,68
Zane Green,25,Namibia,27,47,37,7,423,451,36,9,43,0,0,0,0
JP Kotze,27,Namibia,15,48,42,7,606,512,51,26,40,0,0,0,0
Jan Nicol Loftie-Eaton,20,Namibia,11,20,14,2,159,140,11,7,3,14,192,272,3
Tangeni Lungameni,29,Namibia,9,22,2,2,4,4,0,0,3,22,360,490,15
Bernard Scholtz,31,Namibia,27,109,35,20,124,151,4,3,15,102,2003,2102,114
Ben Shikongo,21,Namibia,16,20,1,0,0,1,0,0,7,19,288,337,16
JJ Smit,26,Namibia,26,60,46,16,647,468,35,35,20,54,1124,1378,50
Ruben Trumpelmann,24,Namibia,10,14,8,4,51,41,4,3,1,14,300,362,15
David Wiese,36,Namibia,31,284,206,71,3194,2246,223,162,93,247,4183,5874,220
Craig Williams,37,Namibia,27,106,102,13,2373,1852,173,104,28,50,812,1018,42
Pikky Ya France,31,Namibia,13,41,33,7,430,455,46,5,6,15,174,193,6
Colin Ackermann,30,Netherlands,14,138,132,19,3108,2568,243,89,64,101,1606,1944,69
Philippe Boissevain,21,Netherlands,7,7,3,1,14,19,1,0,4,7,162,233,6
Sebastiaan Braat,29,Netherlands,6,6,3,1,32,34,4,1,1,6,108,162,9
Ben Cooper,30,Netherlands,58,68,64,13,1448,1137,139,48,43,0,0,0,0
Bas de Leede,22,Netherlands,16,17,13,2,228,224,15,9,6,8,90,173,4
Aryan Dutt,18,Netherlands,4,4,1,0,0,3,0,0,0,4,42,76,3
Scott Edwards,25,Netherlands,36,37,30,10,432,319,42,9,30,0,0,0,0
Brandon Glover,24,Netherlands,21,35,11,8,12,25,1,0,7,34,626,809,41
Vivian Kingma,27,Netherlands,9,10,3,1,5,14,0,0,0,10,208,324,11
Fred Klaassen,29,Netherlands,24,68,16,7,57,60,3,0,27,67,1330,1915,73
Stephan Myburgh,37,Netherlands,35,56,55,5,1400,1145,144,52,10,1,6,12,0
Max O'Dowd,27,Netherlands,43,48,46,4,1212,976,121,28,15,10,88,135,3
Pieter Seelaar,34,Netherlands,77,98,57,19,680,613,49,15,38,84,1468,1657,65
Antonius Staal,25,Netherlands,14,15,13,4,127,100,7,7,0,0,0,0,0
Ryan ten Doeschate,41,Netherlands,24,382,339,80,7597,5688,463,310,134,139,2147,2922,114
Logan van Beek,31,Netherlands,10,123,64,21,514,395,37,17,59,118,2156,3145,113
Roelof van der Merwe,37,Netherlands,46,259,189,66,2699,2049,238,95,106,249,5044,6050,242
Paul van Meekeren,29,Netherlands,46,72,23,7,77,84,5,3,24,69,1371,1772,65
Vikramjit Singh,19,Netherlands,2,2,2,0,16,18,1,0,0,0,0,0,0
Tobias Visee,31,Netherlands,31,32,32,1,554,362,72,22,5,0,0,0,0
Aamir Kaleem,40,Oman,31,45,36,7,527,470,44,16,17,38,642,756,36
Aqib Ilyas,29,Oman,25,25,25,5,501,440,56,10,7,7,102,117,2
Ayaan Khan,29,Oman,6,7,5,0,61,58,6,2,4,4,54,61,2
Bilal Khan,33,Oman,43,48,18,11,25,37,2,0,8,47,1027,1138,66
Fayyaz Butt,28,Oman,20,20,10,5,71,74,5,2,5,20,375,463,17
Jatinder Singh,32,Oman,36,46,46,6,1194,1088,113,17,19,2,18,21,0
Kaleemullah,31,Oman,15,15,6,1,42,32,1,4,2,15,283,324,11
Khawar Ali,36,Oman,39,42,37,3,661,669,72,15,13,39,702,802,42
Khurram Nawaz,36,Oman,22,22,16,4,224,200,12,10,4,0,0,0,0
Mohammad Nadeem,39,Oman,29,32,18,5,174,176,10,5,9,32,585,687,26
Naseem Khushi,39,Oman,21,21,14,2,173,126,9,11,7,0,0,0,0
Kashyap Prajapati,26,Oman,8,8,7,2,178,151,16,6,5,0,0,0,0
Sandeep Goud,30,Oman,20,20,11,4,110,117,5,3,7,4,48,76,2
Shoaib Khan,29,Oman,4,4,4,0,103,75,14,1,2,0,0,0,0
Suraj Kumar,33,Oman,17,17,11,2,109,101,9,3,9,0,0,0,0
Zeeshan Maqsood,34,Oman,38,49,43,8,1016,861,107,32,11,36,641,738,35
Charles Amini,29,Papua New Guinea,28,40,33,6,578,496,32,18,15,38,700,761,31
Simon Atai,22,Papua New Guinea,7,7,5,1,33,36,2,0,1,5,54,66,2
Sese Bau,29,Papua New Guinea,28,29,23,4,471,460,29,14,11,13,114,122,4
Kiplin Doriga,26,Papua New Guinea,22,22,16,2,183,172,6,6,17,0,0,0,0
Hiri Hiri,26,Papua New Guinea,6,6,5,0,17,30,1,0,1,1,6,5,0
Jason Kila,32,Papua New Guinea,14,21,12,7,107,79,6,7,7,15,186,197,6
Kabua Morea,28,Papua New Guinea,4,4,3,2,15,14,0,1,1,4,78,105,6
Nosaina Pokana,25,Papua New Guinea,23,23,9,6,26,39,0,0,6,22,419,433,21
Damien Ravu,27,Papua New Guinea,20,20,6,1,16,18,2,0,6,19,313,324,26
Lega Siaka,29,Papua New Guinea,29,32,28,2,356,329,32,8,24,7,90,81,9
Chad Soper,30,Papua New Guinea,17,19,10,6,80,80,2,5,3,18,324,336,22
Tony Ura,32,Papua New Guinea,27,48,48,5,1349,1008,117,57,10,2,18,21,1
Assad Vala,34,Papua New Guinea,31,50,48,4,880,852,82,18,25,28,443,498,28
Richie Berrington,34,Scotland,74,96,88,17,2230,1761,199,67,16,54,729,928,35
Dylan Budge,26,Scotland,8,13,10,3,104,103,5,5,5,2,24,46,2
Kyle Coetzer,37,Scotland,70,134,127,9,2790,2446,288,66,40,15,156,202,7
Matthew Cross,29,Scotland,56,63,51,10,1043,883,100,27,54,0,0,0,0
Josh Davey,31,Scotland,28,64,35,19,267,207,21,7,30,55,1084,1570,75
Alasdair Evans,33,Scotland,34,39,9,2,2,12,0,0,12,37,780,984,46
Chris Greaves,31,Scotland,9,12,9,2,126,130,7,4,5,10,177,221,7
Ollie Hairs,30,Scotland,12,14,14,2,162,110,11,12,3,1,12,19,1
Hamza Tahir,26,Scotland,13,16,0,0,0,0,0,0,0,15,354,442,24
Michael Leask,31,Scotland,43,64,49,6,569,441,40,30,28,41,633,839,34
Calum MacLeod,33,Scotland,60,133,129,16,3091,2570,303,67,77,17,198,225,5
Gavin Main,26,Scotland,5,7,3,3,2,2,0,0,1,5,77,114,7
George Munsey,28,Scotland,51,65,63,4,1535,1039,183,71,27,0,0,0,0
Safyaan Sharif,30,Scotland,53,76,31,17,203,170,11,5,14,75,1536,1987,87
Chris Sole,27,Scotland,7,7,1,1,4,2,1,0,1,7,156,221,4
Craig Wallace,31,Scotland,21,33,26,12,371,306,30,11,17,0,0,0,0
Mark Watt,25,Scotland,47,58,23,8,122,113,13,1,13,56,1205,1464,65
Brad Wheal,25,Scotland,14,37,11,7,30,33,4,0,11,36,732,1002,45
Ahmed Raza,33,United Arab Emirates,50,65,25,11,154,173,3,6,25,64,1279,1360,44
Akif Raja,29,United Arab Emirates,3,3,0,0,0,0,0,0,0,3,48,68,3
Vriitya Aravind,19,United Arab Emirates,14,14,10,1,287,227,28,7,6,0,0,0,0
Basil Hameed,29,United Arab Emirates,13,13,12,2,150,114,7,7,6,5,65,62,5
Chirag Suri,27,United Arab Emirates,21,21,21,3,622,528,59,15,0,0,0,0,0
Junaid Siddique,29,United Arab Emirates,18,18,7,3,15,21,0,1,5,18,374,431,20
Kashif Daud,36,United Arab Emirates,9,16,10,5,88,50,7,5,7,16,310,385,18
Karthik Meiyappan,21,United Arab Emirates,5,5,1,1,0,0,0,0,2,5,96,119,9
Mohammad Boota,39,United Arab Emirates,19,19,15,7,136,114,9,6,6,1,6,13,1
Muhammad Usman,36,United Arab Emirates,45,46,42,6,880,758,73,27,12,0,0,0,0
Muhammad Waseem,28,United Arab Emirates,9,9,9,1,322,211,29,20,6,3,22,26,3
Chundangapoyil Rizwan,33,United Arab Emirates,7,7,6,0,100,99,12,1,1,0,0,0,0
Rohan Mustafa,33,United Arab Emirates,51,67,62,5,1162,995,121,28,35,65,1262,1369,69
Alishan Sharafu,19,United Arab Emirates,6,6,4,1,34,33,0,3,2,0,0,0,0
Sanchit Sharma,20,United Arab Emirates,1,1,0,0,0,0,0,0,0,1,18,22,0
Sultan Ahmed,32,United Arab Emirates,23,31,18,7,86,83,4,4,16,31,612,650,31
Zahoor Khan,32,United Arab Emirates,30,38,8,4,10,20,1,0,5,38,777,942,42
Zawar Farid,29,United Arab Emirates,6,6,6,1,86,66,7,4,2,2,25,35,1
Aaron Jones,27,United States of America,14,14,12,6,211,194,12,7,3,6,72,55,3
Ali Khan,31,United States of America,5,48,6,2,15,18,1,1,11,48,952,1349,53
Ritwik Behera,18,United States of America,2,2,2,0,16,27,1,0,4,1,6,5,0
Trinson Carmichael,29,United States of America,2,2,0,0,0,0,0,0,0,2,36,43,0
Karima Gore,23,United States of America,8,8,3,1,47,28,4,2,3,8,150,124,10
Ian Holland,31,United States of America,6,23,18,9,238,207,13,6,5,19,331,342,15
Elmore Hutchinson,39,United States of America,4,17,12,2,114,112,9,4,3,16,252,306,12
Marty Kain,33,United States of America,2,39,23,12,195,135,17,8,23,36,752,942,30
Jaskaran Malhotra,32,United States of America,12,12,10,0,181,155,17,5,6,3,24,18,0
Xavier Marshall,35,United States of America,20,35,32,2,588,569,45,23,9,0,0,0,0
Sushant Modani,33,United States of America,2,2,2,0,77,55,4,3,1,0,0,0,0
Saurabh Netravalkar,30,United States of America,15,15,4,2,26,23,1,1,4,15,267,289,11
Nisarg Patel,33,United States of America,12,12,6,3,45,46,4,0,6,12,240,207,16
Monank Patel,28,United States of America,16,16,13,2,164,146,17,6,16,0,0,0,0
Ryan Scott,26,United States of America,2,2,2,0,19,19,3,0,0,0,0,0,0
Gajanand Singh,34,United States of America,6,17,12,3,288,235,15,16,4,0,0,0,0
Steven Taylor,28,United States of America,14,42,38,3,935,767,94,34,20,12,174,169,7
Rusty Theron,36,United States of America,13,124,51,27,236,217,14,8,34,123,2669,3185,143
Vatsal Vaghela,19,United States of America,1,1,0,0,0,0,0,0,0,1,18,16,2
Yasir Mohammad,19,United States of America,2,2,1,0,0,2,0,0,1,2,48,67,2
Tim David,25,Singapore,14,87,81,25,1921,1204,138,113,46,28,324,489,7
